id_pedido,id_plato,cantidad,precio_unitario_historico
635,30,1,6500.00
636,48,4,3000.00
636,47,3,15000.00
637,27,1,6500.00
637,25,3,11500.00
637,26,1,9500.00
638,112,3,13000.00
638,114,4,6500.00
638,113,4,10000.00
639,5,2,12000.00
639,6,1,1500.00
640,54,2,3500.00
641,112,1,13000.00
641,113,2,10000.00
641,114,1,6500.00
642,128,2,10500.00
642,127,4,9000.00
643,68,4,3500.00
643,69,4,7000.00
644,109,1,8500.00
645,147,4,4500.00
646,132,3,6500.00
646,130,4,19000.00
647,145,1,5000.00
647,146,3,13500.00
647,147,1,4500.00
648,52,3,4500.00
649,132,2,6500.00
649,130,4,19000.00
650,13,3,10000.00
650,14,3,9500.00
650,15,4,4500.00
651,77,2,12000.00
652,81,4,1500.00
652,80,1,11500.00
653,71,3,15000.00
654,120,1,5500.00
654,118,4,9500.00
654,119,3,9500.00
655,57,1,3000.00
655,55,4,5500.00
656,54,1,3500.00
657,85,2,19000.00
657,87,4,6000.00
658,60,2,6500.00
659,36,2,7500.00
659,35,2,6000.00
659,34,3,8500.00
660,9,2,2000.00
661,79,3,9000.00
661,81,2,1500.00
662,64,3,8500.00
662,65,1,7000.00
662,66,3,9000.00
663,102,2,6000.00
663,100,4,18000.00
663,101,4,4000.00
664,134,2,6500.00
665,14,3,9500.00
665,15,1,4500.00
666,73,4,8500.00
666,74,3,11000.00
667,43,3,19000.00
668,49,3,4000.00
668,51,2,4500.00
669,61,4,8500.00
669,62,3,6000.00
669,63,1,8500.00
670,111,4,8500.00
671,58,3,12500.00
671,60,2,6500.00
672,76,4,9000.00
672,78,1,1000.00
672,77,1,12000.00
673,65,1,7000.00
673,64,3,8500.00
674,104,4,4500.00
674,103,4,17500.00
674,105,2,6500.00
675,72,3,3500.00
675,70,3,5500.00
675,71,1,15000.00
676,132,4,6500.00
676,130,1,19000.00
676,131,3,4000.00
677,88,2,18500.00
678,139,1,10500.00
679,86,1,4000.00
680,55,3,5500.00
680,57,2,3000.00
681,76,2,9000.00
681,77,2,12000.00
682,40,2,18500.00
682,41,2,4500.00
682,42,3,6500.00
683,82,2,12000.00
683,83,3,8500.00
683,84,3,7000.00
684,10,2,7500.00
684,12,4,2500.00
685,110,2,7500.00
686,64,2,8500.00
687,26,3,9500.00
688,39,2,6500.00
688,37,3,18500.00
688,38,2,5000.00
689,42,3,6500.00
689,40,2,18500.00
690,74,1,11000.00
690,73,3,8500.00
690,75,2,2500.00
691,9,3,2000.00
691,8,1,11500.00
692,137,4,10000.00
692,136,4,13000.00
693,148,3,8000.00
693,150,1,8500.00
694,77,1,12000.00
694,78,4,1000.00
694,76,1,9000.00
695,138,3,6000.00
696,40,2,18500.00
696,41,1,4500.00
696,42,2,6500.00
697,93,2,7000.00
697,91,4,18000.00
698,129,3,1000.00
699,33,3,7500.00
699,32,3,6500.00
700,36,2,7500.00
701,49,1,4000.00
702,102,1,6000.00
702,101,1,4000.00
703,48,4,3000.00
703,47,2,15000.00
704,126,3,2000.00
704,124,2,7500.00
704,125,4,11500.00
705,40,1,18500.00
705,42,4,6500.00
706,21,2,4500.00
707,81,3,1500.00
707,80,3,11500.00
707,79,2,9000.00
708,115,3,8000.00
709,51,3,4500.00
710,119,2,9500.00
710,118,1,9500.00
710,120,4,5500.00
711,127,1,9000.00
711,128,1,10500.00
711,129,3,1000.00
712,43,3,19000.00
713,32,1,6500.00
713,33,2,7500.00
713,31,4,8000.00
714,13,1,10000.00
715,69,3,7000.00
715,68,1,3500.00
716,129,1,1000.00
716,128,1,10500.00
716,127,2,9000.00
717,17,2,9000.00
717,18,2,4500.00
718,51,2,4500.00
718,49,1,4000.00
718,50,1,14000.00
719,61,4,8500.00
720,47,1,15000.00
721,62,1,6000.00
721,61,4,8500.00
721,63,3,8500.00
722,120,3,5500.00
722,118,1,9500.00
723,142,1,18500.00
723,143,2,5000.00
723,144,4,6000.00
724,50,4,14000.00
724,51,4,4500.00
725,150,3,8500.00
726,23,4,10000.00
726,22,1,11500.00
727,126,1,2000.00
727,125,2,11500.00
727,124,4,7500.00
728,138,1,6000.00
729,124,2,7500.00
729,125,4,11500.00
730,77,1,12000.00
730,76,4,9000.00
731,102,2,6000.00
731,101,1,4000.00
731,100,4,18000.00
732,130,1,19000.00
733,9,3,2000.00
734,83,1,8500.00
734,82,2,12000.00
735,145,4,5000.00
735,146,3,13500.00
735,147,1,4500.00
736,132,2,6500.00
736,131,2,4000.00
736,130,1,19000.00
737,146,2,13500.00
737,147,1,4500.00
738,64,1,8500.00
738,65,3,7000.00
739,110,2,7500.00
739,111,4,8500.00
740,1,1,7500.00
740,3,4,1500.00
740,2,1,11000.00
741,61,4,8500.00
741,63,2,8500.00
741,62,3,6000.00
742,92,3,4500.00
742,91,2,18000.00
743,80,4,11500.00
744,107,3,10500.00
745,53,1,14000.00
745,52,4,4500.00
746,132,4,6500.00
747,124,3,7500.00
747,126,3,2000.00
748,130,1,19000.00
748,132,2,6500.00
749,1,3,7500.00
750,129,2,1000.00
750,128,2,10500.00
751,123,2,2000.00
751,122,1,11000.00
752,119,4,9500.00
752,118,2,9500.00
753,1,4,7500.00
754,61,4,8500.00
754,62,1,6000.00
754,63,4,8500.00
755,83,3,8500.00
755,84,1,7000.00
755,82,4,12000.00
756,11,1,12000.00
756,10,4,7500.00
756,12,3,2500.00
757,13,4,10000.00
758,2,2,11000.00
758,3,3,1500.00
758,1,3,7500.00
759,102,4,6000.00
759,101,4,4000.00
760,26,1,9500.00
760,25,4,11500.00
760,27,4,6500.00
761,93,4,7000.00
761,92,2,4500.00
762,42,2,6500.00
762,40,1,18500.00
763,80,1,11500.00
763,79,4,9000.00
763,81,2,1500.00
764,131,4,4000.00
764,130,1,19000.00
764,132,4,6500.00
765,110,4,7500.00
765,109,2,8500.00
766,130,1,19000.00
766,131,4,4000.00
767,6,2,1500.00
767,5,1,12000.00
768,72,4,3500.00
768,71,3,15000.00
769,42,1,6500.00
769,40,4,18500.00
769,41,1,4500.00
770,63,2,8500.00
770,61,1,8500.00
771,65,4,7000.00
772,59,1,8500.00
772,58,4,12500.00
773,63,1,8500.00
774,1,1,7500.00
774,3,4,1500.00
774,2,3,11000.00
775,77,3,12000.00
775,76,4,9000.00
775,78,3,1000.00
776,3,4,1500.00
777,33,2,7500.00
777,32,1,6500.00
778,112,2,13000.00
778,113,1,10000.00
778,114,3,6500.00
779,47,3,15000.00
779,46,4,5000.00
780,50,1,14000.00
780,51,4,4500.00
780,49,1,4000.00
781,46,2,5000.00
782,34,3,8500.00
783,134,3,6500.00
784,53,1,14000.00
784,54,3,3500.00
785,135,3,8000.00
785,134,4,6500.00
786,103,3,17500.00
787,77,3,12000.00
787,76,3,9000.00
787,78,1,1000.00
788,65,2,7000.00
789,103,1,17500.00
789,105,1,6500.00
789,104,1,4500.00
790,14,1,9500.00
791,25,4,11500.00
792,143,4,5000.00
793,75,2,2500.00
793,73,3,8500.00
793,74,4,11000.00
794,111,3,8500.00
794,110,3,7500.00
794,109,4,8500.00
795,4,1,8000.00
795,6,1,1500.00
795,5,3,12000.00
796,64,1,8500.00
796,65,4,7000.00
797,24,4,5500.00
797,22,1,11500.00
798,37,4,18500.00
798,38,4,5000.00
798,39,3,6500.00
799,70,3,5500.00
799,71,2,15000.00
799,72,2,3500.00
800,92,2,4500.00
801,105,1,6500.00
801,103,2,17500.00
802,132,4,6500.00
802,130,4,19000.00
803,75,2,2500.00
803,74,3,11000.00
804,73,1,8500.00
805,134,4,6500.00
805,135,4,8000.00
806,18,3,4500.00
807,89,1,5000.00
807,88,4,18500.00
807,90,2,7500.00
808,60,4,6500.00
809,102,4,6000.00
809,100,3,18000.00
810,149,4,7000.00
811,145,2,5000.00
811,146,3,13500.00
811,147,1,4500.00
812,134,4,6500.00
813,124,2,7500.00
813,126,2,2000.00
814,94,4,17500.00
814,95,4,4500.00
815,83,4,8500.00
815,84,3,7000.00
816,132,3,6500.00
817,62,3,6000.00
818,88,4,18500.00
818,89,4,5000.00
818,90,3,7500.00
819,32,3,6500.00
820,109,4,8500.00
821,104,3,4500.00
822,17,1,9000.00
822,16,2,9500.00
823,56,4,13500.00
824,47,2,15000.00
824,46,2,5000.00
824,48,3,3000.00
825,47,4,15000.00
826,9,1,2000.00
826,8,1,11500.00
826,7,2,9000.00
827,46,2,5000.00
827,48,4,3000.00
827,47,4,15000.00
828,130,3,19000.00
829,125,2,11500.00
829,124,4,7500.00
830,81,3,1500.00
831,32,1,6500.00
831,31,3,8000.00
832,115,4,8000.00
833,80,4,11500.00
833,81,1,1500.00
833,79,4,9000.00
834,77,3,12000.00
834,78,3,1000.00
835,124,3,7500.00
835,125,1,11500.00
835,126,3,2000.00
836,141,4,5500.00
836,140,3,9500.00
837,98,1,8500.00
838,136,1,13000.00
838,137,2,10000.00
838,138,3,6000.00
839,49,1,4000.00
839,50,4,14000.00
839,51,1,4500.00
840,73,4,8500.00
840,75,1,2500.00
840,74,3,11000.00
841,18,1,4500.00
842,135,2,8000.00
842,133,4,7000.00
842,134,3,6500.00
843,111,1,8500.00
843,109,3,8500.00
844,61,2,8500.00
845,29,1,8500.00
846,116,1,10500.00
847,75,2,2500.00
847,73,4,8500.00
848,47,1,15000.00
848,46,2,5000.00
848,48,2,3000.00
849,104,3,4500.00
849,103,4,17500.00
850,79,1,9000.00
850,80,4,11500.00
851,103,4,17500.00
851,104,1,4500.00
851,105,1,6500.00
852,31,4,8000.00
853,68,4,3500.00
854,54,1,3500.00
854,53,1,14000.00
855,45,3,6500.00
855,44,4,5000.00
855,43,3,19000.00
856,80,2,11500.00
856,81,2,1500.00
856,79,1,9000.00
857,63,1,8500.00
857,61,1,8500.00
857,62,3,6000.00
858,30,4,6500.00
858,28,2,11500.00
859,128,2,10500.00
859,127,3,9000.00
860,102,1,6000.00
860,101,3,4000.00
860,100,4,18000.00
861,120,3,5500.00
862,63,3,8500.00
862,62,4,6000.00
863,78,1,1000.00
864,3,3,1500.00
864,2,1,11000.00
864,1,2,7500.00
865,116,1,10500.00
865,117,3,1000.00
866,108,1,2000.00
866,106,4,7500.00
866,107,4,10500.00
867,42,1,6500.00
867,41,1,4500.00
868,141,1,5500.00
869,58,2,12500.00
870,134,2,6500.00
870,133,2,7000.00
870,135,1,8000.00
871,5,1,12000.00
872,49,2,4000.00
872,50,2,14000.00
873,56,2,13500.00
873,57,4,3000.00
874,51,1,4500.00
875,14,2,9500.00
876,108,1,2000.00
876,107,4,10500.00
876,106,4,7500.00
877,56,3,13500.00
877,55,2,5500.00
878,58,2,12500.00
878,59,2,8500.00
879,44,3,5000.00
879,43,3,19000.00
879,45,3,6500.00
880,96,2,6500.00
881,110,1,7500.00
881,109,3,8500.00
881,111,3,8500.00
882,57,1,3000.00
882,55,4,5500.00
882,56,1,13500.00
883,53,4,14000.00
883,52,2,4500.00
884,15,2,4500.00
884,13,2,10000.00
884,14,2,9500.00
885,11,1,12000.00
886,24,1,5500.00
886,23,4,10000.00
887,58,3,12500.00
887,59,3,8500.00
888,54,2,3500.00
889,92,2,4500.00
889,91,4,18000.00
890,73,3,8500.00
890,75,4,2500.00
890,74,3,11000.00
891,55,3,5500.00
892,8,1,11500.00
892,9,1,2000.00
893,39,1,6500.00
893,37,1,18500.00
893,38,1,5000.00
894,91,2,18000.00
895,54,1,3500.00
895,53,4,14000.00
896,134,4,6500.00
896,133,4,7000.00
897,9,2,2000.00
897,7,1,9000.00
898,106,1,7500.00
898,108,3,2000.00
898,107,4,10500.00
899,1,4,7500.00
899,2,4,11000.00
899,3,3,1500.00
900,33,1,7500.00
901,52,4,4500.00
901,53,4,14000.00
902,150,4,8500.00
902,148,4,8000.00
903,28,4,11500.00
904,95,1,4500.00
905,99,4,5500.00
906,31,4,8000.00
906,33,1,7500.00
906,32,2,6500.00
907,129,3,1000.00
907,127,3,9000.00
907,128,3,10500.00
908,96,1,6500.00
908,94,2,17500.00
908,95,4,4500.00
909,108,4,2000.00
910,13,2,10000.00
910,15,4,4500.00
910,14,3,9500.00
911,76,1,9000.00
912,104,2,4500.00
912,105,2,6500.00
913,128,4,10500.00
913,129,1,1000.00
914,80,4,11500.00
914,79,1,9000.00
915,38,2,5000.00
915,39,4,6500.00
916,100,1,18000.00
916,102,3,6000.00
917,80,1,11500.00
917,79,1,9000.00
918,147,2,4500.00
918,146,1,13500.00
918,145,3,5000.00
919,131,2,4000.00
920,118,2,9500.00
921,112,2,13000.00
922,72,2,3500.00
922,70,1,5500.00
923,37,3,18500.00
924,82,1,12000.00
925,70,3,5500.00
925,71,3,15000.00
925,72,2,3500.00
926,115,2,8000.00
926,116,3,10500.00
927,97,3,12500.00
928,38,4,5000.00
929,139,3,10500.00
930,95,3,4500.00
931,43,3,19000.00
931,44,4,5000.00
931,45,4,6500.00
932,127,2,9000.00
932,129,3,1000.00
932,128,1,10500.00
933,94,2,17500.00
933,95,3,4500.00
934,100,4,18000.00
935,45,2,6500.00
935,44,2,5000.00
935,43,1,19000.00
936,146,2,13500.00
936,147,3,4500.00
937,122,3,11000.00
937,123,1,2000.00
937,121,4,7500.00
938,100,4,18000.00
938,102,4,6000.00
938,101,4,4000.00
939,64,3,8500.00
939,66,1,9000.00
940,104,2,4500.00
940,103,4,17500.00
941,98,3,8500.00
941,99,2,5500.00
942,26,3,9500.00
942,25,3,11500.00
943,2,4,11000.00
943,3,1,1500.00
943,1,2,7500.00
944,94,4,17500.00
945,145,4,5000.00
945,147,4,4500.00
946,33,4,7500.00
947,11,2,12000.00
948,95,2,4500.00
948,94,4,17500.00
949,138,4,6000.00
949,137,2,10000.00
949,136,2,13000.00
950,21,4,4500.00
951,146,1,13500.00
952,70,2,5500.00
953,146,3,13500.00
953,147,1,4500.00
954,25,1,11500.00
954,27,2,6500.00
954,26,4,9500.00
955,41,1,4500.00
955,40,2,18500.00
956,13,4,10000.00
956,15,2,4500.00
957,134,1,6500.00
957,133,1,7000.00
957,135,4,8000.00
958,55,3,5500.00
959,13,4,10000.00
959,14,1,9500.00
959,15,4,4500.00
960,81,1,1500.00
961,64,4,8500.00
961,65,1,7000.00
961,66,1,9000.00
962,41,2,4500.00
962,40,4,18500.00
962,42,3,6500.00
963,60,1,6500.00
964,115,2,8000.00
964,117,4,1000.00
964,116,3,10500.00
965,101,2,4000.00
965,100,3,18000.00
965,102,3,6000.00
966,52,2,4500.00
966,53,4,14000.00
967,38,4,5000.00
967,39,1,6500.00
968,26,1,9500.00
968,25,4,11500.00
969,74,2,11000.00
970,108,2,2000.00
971,135,2,8000.00
971,134,4,6500.00
971,133,2,7000.00
972,45,1,6500.00
972,44,4,5000.00
972,43,4,19000.00
973,8,2,11500.00
974,88,2,18500.00
974,89,1,5000.00
974,90,2,7500.00
975,95,3,4500.00
975,96,2,6500.00
976,41,2,4500.00
976,40,4,18500.00
977,33,3,7500.00
977,31,3,8000.00
977,32,2,6500.00
978,81,1,1500.00
979,125,1,11500.00
979,124,4,7500.00
979,126,2,2000.00
980,29,2,8500.00
981,63,3,8500.00
981,61,4,8500.00
981,62,3,6000.00
982,142,4,18500.00
983,107,3,10500.00
983,108,1,2000.00
983,106,4,7500.00
984,84,3,7000.00
984,83,2,8500.00
985,64,4,8500.00
985,65,3,7000.00
986,65,1,7000.00
987,7,1,9000.00
987,9,3,2000.00
987,8,4,11500.00
988,24,4,5500.00
989,119,1,9500.00
990,116,3,10500.00
990,117,1,1000.00
990,115,2,8000.00
991,27,1,6500.00
991,25,2,11500.00
992,150,2,8500.00
993,24,2,5500.00
993,23,2,10000.00
994,104,2,4500.00
994,105,3,6500.00
995,63,2,8500.00
995,62,1,6000.00
995,61,2,8500.00
996,63,2,8500.00
997,76,4,9000.00
998,11,1,12000.00
998,12,4,2500.00
998,10,2,7500.00
999,12,4,2500.00
999,10,1,7500.00
999,11,2,12000.00
1000,136,1,13000.00
1000,137,1,10000.00
1001,79,4,9000.00
1002,104,3,4500.00
1003,150,3,8500.00
1003,148,2,8000.00
1003,149,3,7000.00
1004,15,3,4500.00
1005,42,4,6500.00
1005,40,4,18500.00
1006,32,1,6500.00
1007,59,2,8500.00
1007,60,2,6500.00
1008,136,3,13000.00
1009,101,1,4000.00
1009,102,3,6000.00
1009,100,3,18000.00
1010,141,1,5500.00
1011,30,4,6500.00
1011,28,2,11500.00
1012,79,4,9000.00
1013,18,2,4500.00
1013,17,4,9000.00
1014,19,4,10000.00
1014,21,3,4500.00
1015,13,3,10000.00
1016,58,3,12500.00
1016,59,1,8500.00
1016,60,3,6500.00
1017,128,2,10500.00
1017,129,1,1000.00
1018,139,2,10500.00
1018,141,2,5500.00
1019,51,1,4500.00
1019,49,2,4000.00
1020,92,2,4500.00
1020,91,1,18000.00
1021,101,3,4000.00
1021,102,2,6000.00
1022,42,4,6500.00
1022,40,3,18500.00
1023,48,4,3000.00
1023,46,2,5000.00
1023,47,3,15000.00
1024,51,2,4500.00
1024,49,2,4000.00
1025,70,4,5500.00
1025,71,2,15000.00
1026,96,1,6500.00
1026,94,3,17500.00
1026,95,4,4500.00
1027,3,2,1500.00
1027,1,1,7500.00
1027,2,4,11000.00
1028,34,4,8500.00
1028,36,4,7500.00
1029,43,3,19000.00
1029,45,3,6500.00
1030,146,2,13500.00
1030,145,1,5000.00
1030,147,2,4500.00
1031,83,2,8500.00
1032,138,1,6000.00
1032,136,2,13000.00
1032,137,4,10000.00
1033,50,3,14000.00
1034,96,4,6500.00
1034,94,1,17500.00
1034,95,1,4500.00
1035,55,4,5500.00
1035,57,1,3000.00
1035,56,2,13500.00
1036,149,3,7000.00
1037,21,4,4500.00
1037,19,2,10000.00
1037,20,2,8500.00
1038,32,1,6500.00
1039,111,1,8500.00
1039,110,2,7500.00
1040,40,1,18500.00
1040,41,4,4500.00
1041,125,1,11500.00
1041,124,1,7500.00
1042,33,3,7500.00
1042,32,1,6500.00
1042,31,1,8000.00
1043,126,4,2000.00
1043,124,1,7500.00
1043,125,2,11500.00
1044,144,2,6000.00
1044,143,2,5000.00
1045,96,4,6500.00
1045,95,1,4500.00
1046,88,4,18500.00
1047,59,2,8500.00
1048,137,3,10000.00
1048,138,1,6000.00
1048,136,4,13000.00
1049,73,3,8500.00
1050,30,3,6500.00
1051,58,2,12500.00
1051,59,2,8500.00
1052,35,2,6000.00
1052,36,4,7500.00
1053,65,2,7000.00
1053,66,1,9000.00
1053,64,1,8500.00
1054,125,4,11500.00
1054,126,4,2000.00
1055,84,4,7000.00
1056,44,2,5000.00
1056,45,4,6500.00
1056,43,3,19000.00
1057,2,1,11000.00
1058,90,3,7500.00
1059,85,4,19000.00
1060,62,1,6000.00
1060,63,3,8500.00
1061,100,3,18000.00
1061,101,4,4000.00
1062,115,2,8000.00
1062,117,4,1000.00
1063,123,2,2000.00
1063,121,2,7500.00
1064,82,3,12000.00
1064,84,3,7000.00
1065,31,3,8000.00
1065,32,3,6500.00
1066,90,4,7500.00
1066,89,1,5000.00
1067,122,1,11000.00
1067,123,3,2000.00
1067,121,4,7500.00
1068,114,3,6500.00
1069,76,3,9000.00
1070,86,4,4000.00
1070,85,3,19000.00
1071,136,1,13000.00
1071,137,1,10000.00
1071,138,3,6000.00
1072,6,4,1500.00
1072,5,4,12000.00
1073,145,3,5000.00
1073,146,2,13500.00
1073,147,2,4500.00
1074,69,3,7000.00
1074,68,3,3500.00
1074,67,3,17500.00
1075,69,4,7000.00
1075,68,4,3500.00
1076,141,4,5500.00
1076,139,3,10500.00
1077,62,2,6000.00
1077,61,1,8500.00
1077,63,3,8500.00
1078,49,2,4000.00
1079,17,1,9000.00
1079,18,2,4500.00
1079,16,3,9500.00
1080,37,1,18500.00
1081,6,2,1500.00
1081,5,3,12000.00
1081,4,4,8000.00
1082,98,3,8500.00
1082,97,1,12500.00
1083,116,1,10500.00
1083,117,4,1000.00
1083,115,2,8000.00
1084,119,2,9500.00
1085,28,3,11500.00
1085,30,2,6500.00
1085,29,4,8500.00
1086,89,2,5000.00
1086,88,2,18500.00
1087,60,1,6500.00
1088,8,2,11500.00
1089,12,2,2500.00
1089,10,1,7500.00
1089,11,1,12000.00
1090,71,1,15000.00
1090,70,4,5500.00
1091,50,1,14000.00
1091,51,3,4500.00
1091,49,2,4000.00
1092,92,4,4500.00
1092,93,1,7000.00
1093,7,3,9000.00
1093,9,3,2000.00
1093,8,2,11500.00
1094,122,2,11000.00
1095,147,1,4500.00
1096,136,1,13000.00
1097,8,4,11500.00
1097,9,2,2000.00
1098,18,2,4500.00
1098,16,3,9500.00
1099,96,3,6500.00
1099,95,4,4500.00
1099,94,4,17500.00
1100,65,4,7000.00
1101,30,2,6500.00
1101,29,3,8500.00
1101,28,2,11500.00
1102,86,3,4000.00
1103,46,2,5000.00
1103,48,2,3000.00
1103,47,1,15000.00
1104,23,1,10000.00
1104,22,1,11500.00
1104,24,2,5500.00
1105,21,3,4500.00
1106,16,3,9500.00
1106,17,3,9000.00
1106,18,2,4500.00
1107,44,1,5000.00
1107,45,2,6500.00
1108,55,2,5500.00
1108,57,1,3000.00
1108,56,4,13500.00
1109,52,3,4500.00
1109,53,3,14000.00
1109,54,3,3500.00
1110,33,2,7500.00
1110,31,1,8000.00
1111,66,2,9000.00
1111,65,1,7000.00
1112,130,1,19000.00
1113,24,1,5500.00
1114,118,2,9500.00
1114,119,3,9500.00
1114,120,1,5500.00
1115,61,2,8500.00
1115,63,3,8500.00
1115,62,2,6000.00
1116,110,3,7500.00
1116,111,2,8500.00
1116,109,1,8500.00
1117,139,2,10500.00
1117,141,1,5500.00
1117,140,2,9500.00
1118,94,4,17500.00
1119,53,4,14000.00
1119,54,2,3500.00
1120,36,3,7500.00
1120,34,2,8500.00
1121,80,1,11500.00
1121,79,1,9000.00
1122,95,2,4500.00
1122,96,3,6500.00
1122,94,3,17500.00
1123,71,3,15000.00
1123,72,4,3500.00
1123,70,1,5500.00
1124,73,3,8500.00
1124,75,2,2500.00
1125,141,3,5500.00
1126,35,2,6000.00
1127,53,2,14000.00
1127,54,1,3500.00
1127,52,1,4500.00
1128,56,1,13500.00
1128,55,3,5500.00
1128,57,2,3000.00
1129,125,1,11500.00
1129,126,4,2000.00
1129,124,2,7500.00
1130,37,3,18500.00
1130,38,1,5000.00
1131,119,1,9500.00
1132,1,1,7500.00
1132,2,1,11000.00
1133,41,4,4500.00
1133,42,2,6500.00
1134,114,1,6500.00
1135,23,4,10000.00
1135,22,2,11500.00
1135,24,2,5500.00
1136,48,2,3000.00
1137,143,2,5000.00
1137,144,2,6000.00
1138,110,3,7500.00
1138,111,3,8500.00
1138,109,1,8500.00
1139,44,1,5000.00
1140,16,3,9500.00
1140,17,3,9000.00
1140,18,1,4500.00
1141,101,4,4000.00
1141,100,3,18000.00
1141,102,2,6000.00
1142,143,4,5000.00
1143,14,3,9500.00
1143,15,1,4500.00
1144,23,1,10000.00
1144,22,2,11500.00
1145,2,1,11000.00
1145,3,3,1500.00
1145,1,2,7500.00
1146,149,3,7000.00
1147,28,2,11500.00
1147,30,4,6500.00
1148,65,2,7000.00
1149,52,1,4500.00
1149,53,2,14000.00
1150,44,4,5000.00
1150,43,1,19000.00
1151,85,3,19000.00
1151,87,3,6000.00
1152,120,2,5500.00
1152,118,4,9500.00
1152,119,1,9500.00
1153,113,2,10000.00
1153,114,1,6500.00
1154,56,1,13500.00
1155,100,1,18000.00
1155,102,1,6000.00
1156,98,1,8500.00
1156,99,3,5500.00
1157,93,4,7000.00
1157,91,3,18000.00
1157,92,3,4500.00
1158,113,2,10000.00
1158,112,3,13000.00
1158,114,4,6500.00
1159,50,3,14000.00
1160,128,3,10500.00
1161,2,2,11000.00
1161,3,3,1500.00
1161,1,3,7500.00
1162,116,2,10500.00
1163,51,3,4500.00
1163,49,4,4000.00
1163,50,2,14000.00
1164,52,1,4500.00
1164,53,1,14000.00
1164,54,2,3500.00
1165,7,3,9000.00
1166,107,4,10500.00
1166,106,2,7500.00
1167,55,1,5500.00
1167,57,4,3000.00
1167,56,1,13500.00
1168,120,2,5500.00
1168,119,2,9500.00
1169,42,2,6500.00
1169,41,3,4500.00
1170,4,3,8000.00
1170,5,2,12000.00
1170,6,1,1500.00
1171,124,3,7500.00
1172,98,4,8500.00
1172,97,4,12500.00
1172,99,2,5500.00
1173,59,1,8500.00
1173,60,2,6500.00
1173,58,2,12500.00
1174,138,2,6000.00
1175,85,1,19000.00
1176,103,1,17500.00
1176,105,3,6500.00
1176,104,3,4500.00
1177,129,2,1000.00
1178,10,1,7500.00
1178,11,1,12000.00
1179,55,2,5500.00
1180,50,2,14000.00
1180,49,3,4000.00
1180,51,4,4500.00
1181,143,2,5000.00
1181,144,4,6000.00
1182,91,3,18000.00
1182,93,2,7000.00
1183,17,3,9000.00
1183,16,1,9500.00
1184,142,3,18500.00
1184,143,2,5000.00
1184,144,3,6000.00
1185,120,3,5500.00
1186,74,4,11000.00
1186,73,1,8500.00
1186,75,4,2500.00
1187,102,1,6000.00
1187,101,1,4000.00
1188,59,1,8500.00
1188,60,3,6500.00
1188,58,1,12500.00
1189,147,3,4500.00
1189,145,1,5000.00
1190,120,1,5500.00
1190,119,1,9500.00
1190,118,2,9500.00
1191,134,2,6500.00
1191,135,2,8000.00
1192,147,3,4500.00
1192,146,3,13500.00
1193,39,1,6500.00
1193,37,4,18500.00
1193,38,3,5000.00
1194,67,3,17500.00
1194,69,1,7000.00
1194,68,1,3500.00
1195,13,2,10000.00
1196,99,3,5500.00
1197,28,4,11500.00
1198,57,3,3000.00
1198,55,3,5500.00
1198,56,2,13500.00
1199,72,3,3500.00
1199,71,4,15000.00
1200,110,2,7500.00
1201,142,3,18500.00
1201,144,1,6000.00
1202,123,2,2000.00
1203,52,1,4500.00
1204,139,4,10500.00
1204,141,4,5500.00
1204,140,3,9500.00
1205,88,3,18500.00
1205,90,2,7500.00
1205,89,3,5000.00
1206,133,4,7000.00
1206,135,4,8000.00
1206,134,1,6500.00
1207,70,4,5500.00
1207,71,4,15000.00
1207,72,3,3500.00
1208,86,2,4000.00
1209,103,4,17500.00
1209,104,4,4500.00
1210,23,3,10000.00
1210,22,3,11500.00
1211,23,3,10000.00
1211,22,2,11500.00
1212,73,4,8500.00
1212,74,2,11000.00
1213,122,4,11000.00
1213,121,1,7500.00
1214,122,1,11000.00
1214,121,3,7500.00
1215,8,2,11500.00
1216,94,3,17500.00
1216,95,3,4500.00
1216,96,3,6500.00
1217,95,3,4500.00
1217,96,2,6500.00
1218,20,1,8500.00
1218,21,3,4500.00
1218,19,1,10000.00
1219,34,4,8500.00
1220,65,3,7000.00
1220,64,4,8500.00
1220,66,3,9000.00
1221,76,4,9000.00
1222,95,3,4500.00
1222,94,4,17500.00
1222,96,2,6500.00
1223,39,2,6500.00
1223,37,3,18500.00
1224,41,4,4500.00
1224,42,2,6500.00
1224,40,1,18500.00
1225,47,4,15000.00
1226,37,2,18500.00
1226,39,2,6500.00
1226,38,3,5000.00
1227,81,4,1500.00
1227,80,2,11500.00
1227,79,4,9000.00
1228,35,2,6000.00
1229,26,1,9500.00
1229,27,1,6500.00
1230,65,4,7000.00
1230,66,2,9000.00
1230,64,1,8500.00
1231,126,4,2000.00
1231,125,2,11500.00
1231,124,3,7500.00
1232,22,1,11500.00
1233,143,3,5000.00
1233,144,2,6000.00
1233,142,3,18500.00
1234,28,1,11500.00
1235,106,3,7500.00
1235,108,4,2000.00
1235,107,4,10500.00
1236,74,2,11000.00
1236,73,2,8500.00
1236,75,2,2500.00
1237,106,4,7500.00
1237,108,1,2000.00
1237,107,3,10500.00
1238,50,2,14000.00
1238,49,4,4000.00
1239,78,3,1000.00
1240,74,4,11000.00
1241,43,3,19000.00
1241,44,1,5000.00
1242,33,1,7500.00
1242,32,2,6500.00
1242,31,3,8000.00
1243,83,2,8500.00
